danceability,energy,speechiness,acousticness,instrumentalness,valence,loudness_scaled,tempo_scaled,liveness,duration_ms_log_scaled,mode,song_age_scaled,key_1.0,key_2.0,key_3.0,key_4.0,key_5.0,key_6.0,key_7.0,key_8.0,key_9.0,key_10.0,key_11.0,time_signature_3.0,time_signature_4.0,time_signature_5.0,track_popularity
0.495,0.876,0.0363,0.00333,0.659,0.0726,0.5310808207094007,0.9444662398158372,0.172,0.1284588871803123,1.0,0.028571428571428574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22
0.614,0.881,0.0404,0.00291,0.000105,0.584,0.7477939302787395,1.1181374980103578,0.185,-0.37616709803252296,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,36
0.679,0.662,0.0773,0.151,0.0,0.365,0.48006497002822857,-0.9864714514353146,0.376,0.17948228087136833,1.0,0.11428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53
0.428,0.706,0.0527,0.0203,0.0,0.181,0.5517929780704215,0.9083828123091064,0.117,-0.6304647582509239,0.0,0.028571428571428574,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34
0.57,0.763,0.0573,0.0857,2.49e-06,0.43,0.7197143612389664,1.1228104248442377,0.0932,0.6540553582563223,1.0,0.09999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56
0.648,0.872,0.0947,0.0328,0.00238,0.531,0.7070646543943161,1.1197185634804674,0.161,-0.25568401329319895,0.0,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,35
0.753,0.602,0.149,0.052,0.000249,0.555,0.4154263581297407,-0.8458620289602045,0.102,-0.22014845485631115,1.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44
0.65,0.903,0.0436,0.0655,0.779,0.0681,0.5333049449897788,0.38339880665615833,0.134,2.5964670828772873,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63
0.769,0.46,0.345,0.338,0.0693,0.215,-0.37163562158905145,0.27739715058234293,0.477,-0.23885369199800136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,62
0.605,0.9,0.0431,0.00888,0.812,0.0376,0.34300331124992944,0.24159480138140937,0.129,0.0358403347690944,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52
0.79,0.781,0.0638,0.511,0.912,0.215,-0.08347251951256673,0.1008799745416248,0.108,2.3867838621295134,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57
0.8,0.615,0.0381,0.00251,0.473,0.758,0.08736802677397422,0.1716414380261009,0.225,-0.5730685769926489,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,57
0.611,0.715,0.049,0.625,0.918,0.0327,-0.1575636596026616,0.20189249068753734,0.0986,0.6616347327293226,1.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,57
0.692,0.633,0.16,0.164,0.00203,0.0938,0.1114163705555622,0.06809921712801238,0.124,0.4210206923653019,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56
0.751,0.751,0.0432,0.0479,0.792,0.0994,-0.13184722261079002,0.20642487836851933,0.104,-0.583323656840873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,56
0.447,0.927,0.0311,0.0559,0.557,0.383,0.43447042228047794,0.5567889865448813,0.121,0.41909614143456814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56
0.559,0.889,0.0361,0.169,0.631,0.0474,-0.08861580691094116,0.17209819027302126,0.232,0.08625995725089225,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54
0.821,0.44,0.0569,0.291,0.0552,0.179,-0.18036093347653687,0.4164957771637932,0.101,0.20247910138227732,1.0,0.014285714285714285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55
0.829,0.545,0.0384,0.0757,0.808,0.539,-0.031483614458729346,0.06750192572819322,0.103,-0.8282123696950352,1.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48
0.734,0.762,0.0391,0.0261,0.952,0.251,0.31992802184100694,0.13612016713096403,0.12,0.2836729493712071,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,53
0.661,0.898,0.0452,0.00167,0.314,0.325,0.7996438275650536,0.1721684598494709,0.0555,0.4238640579462427,0.0,0.014285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53
0.608,0.79,0.0361,0.581,0.756,0.054,-0.0508056941445138,0.17118468577918008,0.127,0.06917566429022871,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50
0.725,0.571,0.0356,0.106,0.759,0.285,0.01828116631473021,-0.11031523747683776,0.208,0.284262251307811,1.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49
0.654,0.646,0.178,0.368,0.234,0.689,0.294350592616659,0.19939792072358617,0.137,-0.3448736751078759,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57
0.674,0.338,0.0553,0.679,0.717,0.333,-1.2422412695895453,0.10070430060050163,0.111,0.07376751729428146,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49
0.65,0.498,0.0596,0.572,0.0144,0.108,0.06665586941295325,0.06764246488109156,0.201,0.07538380859995493,1.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,49
0.555,0.729,0.0335,0.151,0.867,0.157,-0.06720861071230218,0.2066005523096425,0.117,1.237274439419078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,49
0.789,0.342,0.0394,0.704,0.895,0.036,-0.89124665659238,0.24184074489898172,0.104,0.9135057604169251,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48
0.565,0.75,0.0359,0.134,0.395,0.142,0.03732523046546756,0.09979079610666046,0.0847,1.2107453853675807,1.0,0.014285714285714285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47
0.772,0.564,0.0388,0.584,0.884,0.308,-0.31450342913683965,0.0664127472932284,0.0897,1.2475975236559416,1.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47
0.279,0.542,0.0494,0.47,0.601,0.163,-0.3680214196334371,0.200803312252573,0.0888,0.8199233113396115,1.0,0.04285714285714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47
0.65,0.458,0.0395,0.801,0.957,0.442,-0.5403910513627381,0.13689313247190685,0.0958,-0.020868312775662128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47
0.674,0.74,0.0504,0.515,0.818,0.166,0.024536515853293542,0.2764133765120526,0.319,1.3001286832365992,1.0,0.04285714285714286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53
0.625,0.837,0.0931,0.277,0.914,0.152,0.43266332130267077,0.0664127472932284,0.193,-0.5350191953693951,1.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,47
0.578,0.575,0.0294,0.000457,0.552,0.0394,-0.2737741532524162,0.13671745853078368,0.0624,1.3871705022605731,0.0,0.014285714285714285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47
0.7,0.422,0.0356,0.523,0.424,0.193,-0.6896853936831165,-0.21656283706822546,0.12,-0.4791516025632857,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,47
0.665,0.946,0.0373,0.00186,0.648,0.133,0.5698639878484935,0.06567491674051039,0.198,0.3412152172552808,0.0,0.014285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46
0.567,0.725,0.0342,0.144,0.891,0.495,-0.13560043233392793,0.2071627089212373,0.406,-0.05494977803366357,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46
0.637,0.908,0.0365,0.0472,0.952,0.103,0.17786208343185722,0.24106777955803937,0.0864,0.6326914587758349,1.0,0.014285714285714285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46
0.734,0.584,0.0357,0.124,0.852,0.04,-0.19551278013661252,0.030786072033417995,0.0802,1.7632990391783525,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46
0.623,0.909,0.0342,0.0396,0.96,0.0581,0.19259690678936198,0.13601476276629001,0.22,-0.30726198932108917,1.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46
0.661,0.739,0.0341,0.0148,0.69,0.251,-0.11655636818319082,0.17220359463769525,0.17,0.23034017441434604,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45
0.754,0.579,0.0309,0.00689,0.595,0.31,0.2526482623595701,0.34780726618457225,0.0823,0.768504158292777,1.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45
0.68,0.901,0.0339,0.000487,0.908,0.0598,0.34703453650811483,0.17090360747338293,0.338,0.7128839206266594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46
0.712,0.569,0.0348,0.346,0.492,0.241,-0.20913554135392834,-0.0743020795465557,0.0794,0.7999717195937877,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45
0.667,0.452,0.0322,0.239,0.888,0.0425,-0.3856754061089382,-0.11020983311216376,0.0847,0.8380675013268465,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45
0.561,0.748,0.0437,0.0898,0.0255,0.0393,0.2705802643701183,0.27936469872292413,0.106,0.21504510686587086,1.0,0.014285714285714285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45
0.604,0.723,0.0279,0.017,0.17,0.0706,0.22776587197284034,0.1008799745416248,0.36,0.5401765232891319,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45
0.648,0.902,0.0673,0.115,0.956,0.11,0.3381380393866025,0.1354526061546957,0.2,1.010067678830714,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46
0.699,0.68,0.0317,0.00801,0.129,0.13,0.15812298044350187,0.0645154687290964,0.106,1.296416593648297,1.0,0.028571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45
0.778,0.807,0.0671,0.0816,0.703,0.0384,-0.20510431609574284,0.20635460879207015,0.238,0.4522482779847714,1.0,0.014285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45
0.631,0.763,0.0352,0.0824,0.299,0.715,-0.06387242429173492,0.10109078327097279,0.0875,0.13706744835476362,0.0,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45
0.678,0.781,0.148,0.462,0.796,0.233,-0.2053823316307902,0.5959642754153823,0.703,-0.5517161558277839,1.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45
0.576,0.815,0.0334,0.00966,0.00661,0.039,0.3095024392767347,0.24047048815821973,0.0911,0.7918278655799421,0.0,0.014285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45
0.774,0.732,0.0346,0.00197,0.963,0.328,-0.2398562579766503,0.13657691937788485,0.185,0.48871605555877135,1.0,0.014285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44
0.555,0.805,0.0316,0.00114,0.744,0.498,0.24194466426025063,-0.0052622206850888986,0.113,1.53023396945222,1.0,0.028571428571428574,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44
0.835,0.542,0.0545,0.546,0.838,0.64,-0.31922969323264316,0.10038808750647962,0.108,1.4140636569033729,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44
0.534,0.791,0.0291,0.038,0.268,0.17,0.42070865329563856,0.20572218260402617,0.244,0.9616042503698867,1.0,0.014285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44
0.615,0.657,0.0287,0.599,0.859,0.525,-0.07638312336886184,-0.14506354303103183,0.0892,1.5755884454874265,1.0,0.014285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43
0.578,0.667,0.035,0.254,0.419,0.243,-0.38247822745589477,0.06581545589340923,0.146,0.36230170705144726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,43
0.652,0.543,0.0336,0.0208,0.00976,0.3,-0.020362993056838953,0.20783026989750614,0.148,-0.30797724913015273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,44
0.66,0.852,0.0337,0.013,0.111,0.203,0.5189871449348448,0.13731474993060286,0.276,0.8729810092922586,1.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,43
0.788,0.896,0.0578,0.0721,0.896,0.275,0.20038134177068526,-0.4619793328175121,0.0254,3.1032973253904994,1.0,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,43
0.624,0.575,0.0393,0.441,0.919,0.0654,-0.08764275253827579,-0.0035757508503049032,0.1,0.7527404116997497,1.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,43
0.833,0.626,0.0697,0.0225,7.83e-06,0.703,0.2108069243349575,-0.7556007580110394,0.0893,0.6030440286425786,0.0,0.12857142857142856,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41
0.869,0.684,0.0441,0.071,0.0,0.982,0.5203772226100812,0.0654641080111624,0.25,-0.26112578917168244,1.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20
0.64,0.505,0.0362,0.176,0.0,0.786,0.49327070794297334,2.19572145286084,0.0769,0.7547492154058804,1.0,0.34285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,67
0.719,0.673,0.0347,0.414,0.0,0.95,0.2961576935944662,-1.000806445030978,0.126,-0.9047137097732293,0.0,0.15714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45
0.843,0.886,0.0332,0.0736,0.000387,0.856,0.5580483276089849,-0.7580601931867658,0.156,-0.3869444248875795,1.0,0.3142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31
0.844,0.673,0.0632,0.0836,0.000263,0.849,0.25250925459204643,0.7680544681397935,0.0512,1.0746401755536847,1.0,0.17142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,21
0.503,0.685,0.0678,0.126,0.000129,0.787,0.5061984303226709,2.2451209651047197,0.233,0.9456168624636977,0.0,0.39999999999999997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20
0.728,0.79,0.0482,0.304,0.0,0.842,0.1190617977693618,-0.7131579338356439,0.0983,-0.09461787224715532,1.0,0.15714285714285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46
0.467,0.619,0.0359,0.763,0.00545,0.826,-0.10626979338644224,2.043622954636264,0.181,-0.04470455179817139,1.0,0.15714285714285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56
0.852,0.752,0.0599,0.401,0.000113,0.78,0.5627745917047883,-0.7539142881762554,0.0435,0.03222137355676873,1.0,0.17142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11
0.757,0.828,0.0463,0.486,0.00176,0.96,0.6848234115905353,-0.9354557389331007,0.127,-0.378594485849752,0.0,0.17142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19
0.832,0.593,0.0351,0.169,0.0,0.952,0.46421808453053476,-0.9534798852923542,0.201,0.8777418271838952,0.0,0.0857142857142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29
0.551,0.544,0.0302,0.136,0.0,0.916,0.23721840016444723,2.239077781530077,0.193,0.5406126403322935,0.0,0.0857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59
0.634,0.732,0.0293,0.462,0.0,0.718,0.2976867790372262,-0.9883335952112217,0.125,0.7887348082499983,1.0,0.0857142857142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55
0.794,0.78,0.127,0.444,0.000276,0.329,0.7742054061082292,-0.46046853692385126,0.105,-0.04120117025796542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,67
0.903,0.669,0.173,0.316,0.0,0.576,0.529412727499117,-0.8117461495940543,0.131,-0.12317483960118544,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67
0.758,0.602,0.0483,0.201,0.0,0.501,0.534695022665015,0.20856810045022364,0.115,0.7668602683207587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54
0.786,0.814,0.0873,0.0383,3.67e-05,0.365,0.8335617228408192,-0.8097434666652484,0.22,-0.4776388121860723,1.0,0.014285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65
0.775,0.757,0.0846,0.0405,0.0,0.796,0.5369191469453931,-0.6355100518591335,0.202,0.5942271311887694,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,21
0.705,0.799,0.0347,0.0357,0.417,0.658,0.630888397791367,0.13657691937788485,0.0643,1.3741124085359333,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45
0.796,0.68,0.37,0.0575,0.000683,0.71,0.5226013468904592,2.171056831527125,0.103,-0.2888104800268581,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,66
0.737,0.784,0.193,0.299,0.0,0.75,0.7409825496700817,1.8256818632786656,0.0599,-0.35559410693822346,1.0,0.028571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,40
0.629,0.698,0.308,0.0509,0.00166,0.599,0.6713396581407431,-0.012851334941616376,0.0909,0.12671912663348983,1.0,0.028571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,65
0.776,0.822,0.0409,0.067,0.000249,0.557,0.5955804248403649,0.2056519130275765,0.0979,0.48333483797627214,1.0,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31
0.803,0.838,0.0858,0.0905,0.011,0.637,0.8457944063828986,-0.9185910405852612,0.0861,-0.026829845256578562,1.0,0.028571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46
0.787,0.624,0.137,0.103,0.0,0.767,0.7170732136560174,-0.8807508736672969,0.172,-0.26268973229208276,0.0,0.04285714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50
0.769,0.618,0.0547,0.211,0.0649,0.618,0.56360863830993,-0.8820157260433849,0.139,-0.5266298525747432,0.0,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,29
0.851,0.683,0.12,0.319,2.5e-05,0.771,0.5506809159302325,-1.059376137001495,0.105,-0.11508903776688362,0.0,0.04285714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49
0.747,0.665,0.0755,0.0481,0.0,0.634,0.3859567114147311,1.682085983804459,0.151,0.4756096863674443,1.0,0.04285714285714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57
0.662,0.788,0.205,0.0191,0.0,0.711,0.6623041532517072,2.169405496480566,0.0559,-0.3835981322873641,0.0,0.04285714285714286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56
0.743,0.709,0.0879,0.0451,5.18e-06,0.831,0.7496010312565466,1.8224494627619967,0.0809,0.8838891107047688,0.0,0.07142857142857142,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,61
0.804,0.683,0.0507,0.561,0.0,0.878,0.6502104774771515,0.06532356885826357,0.139,-0.5013575639443941,0.0,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39
0.844,0.492,0.253,0.06,0.0,0.695,0.32687841021718844,-1.339365264363852,0.108,0.028254311120608295,0.0,0.04285714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39
0.592,0.494,0.0747,0.237,0.0,0.231,-0.18119498008167867,0.488592362600806,0.13,0.24478750442974195,0.0,0.04285714285714286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59
0.743,0.655,0.159,0.114,0.0,0.785,0.5976655413532194,1.8937730828580672,0.0764,0.9160193306098036,0.0,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67
0.808,0.559,0.452,0.133,6.57e-06,0.48,0.3306316199403264,1.7908984229362475,0.0966,0.6234197363769662,1.0,0.04285714285714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59
0.841,0.674,0.0962,0.104,0.0,0.761,0.5510979392328034,-0.9881227864818737,0.131,2.079812216941445,1.0,0.05714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60
0.688,0.881,0.0474,0.0947,0.0,0.677,0.6151805200611967,0.17153603366142692,0.0804,-0.033105990467958986,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,61
0.86,0.725,0.249,0.0464,9.1e-05,0.375,0.363437453075903,0.944079757145366,0.0994,-0.541585322081489,1.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,62
0.762,0.861,0.0652,0.139,1.08e-06,0.588,0.7283328428254314,0.5237271508254713,0.0956,0.3001591668418892,0.0,0.05714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60
0.793,0.737,0.0785,0.0765,0.0,0.697,0.6371437473299303,1.7510555730894766,0.0747,1.6634563829214755,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59
0.763,0.58,0.144,0.0466,1.6e-05,0.608,0.43349736790781257,2.03100956566361,0.154,0.277226327263226,1.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,50
0.659,0.701,0.164,0.0882,0.0,0.623,0.7238845942646752,-0.9191531971968561,0.0866,-0.2138485185365357,1.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,59
0.728,0.806,0.0623,0.0531,0.000301,0.698,0.7712862429902331,1.7550960737353134,0.153,0.3559489181657575,1.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59
